source,target
Heads-up Design,Heads-up Design
Health Dashboard,Health Dashboard
Health Dashboard Service,Health Dashboard Service
High Dynamic Range Imaging,high dynamic range imaging
High Level Shader Language,high-level shader language
Hitbox,Hitbox
HLSL,HLSL
Home Premium,Home Premium
Hot Fix,Hot Fix
Hotfix,Hotfix
HSM,HSM
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
hub,hub
Hypershade,Hypershade
hyperthreading,hyperthreading
IaaS,IaaS
IANA,IANA
IC,IC
icona a comparsa,fly-out
icona sistema a 3 assi,axis tripod icon
ID Autodesk,Autodesk ID
ID contatto,contact ID
ID Express Service,Express Service ID
ID richiesta di supporto,case ID
idea progettuale,design intent
identificatore del modello,model identifier
identità di rete,network identity
i-drop,i-drop
i-drop Enhancer,i-drop Enhancer
IFC,IFC
Il vantaggio Autodesk,The Autodesk Advantage
Illuminanza avanzata,Advanced Illuminance
illustrazione della demo,demo vignette
Imagine Design Create,Imagine design create
immagine della schermata,screen image
immagine dell'installazione client di rete,network deployment image
Immagine per gentile concessione di,Image courtesy of
immagine raster,raster image
immagini,imagery
impianto di riempimento,filling plant
implementazione di licenze con un ordine di servizi di consulenza,consulting service order licensing implementation
impostazioni di fatturazione,billing settings
incentivo per grandi progetti,Large Project Incentive
incremento degli abbonamenti,Subscription Growth Incentive
indicatore di prestazioni chiave,key performance indicator
indicatore di stampa didattica,educational plot stamp
indicatore di valore,value prompter
indicatore i-drop,i-drop Indicator
indicatore KPI,KPI
indice di utilizzo energetico,energy use index
indirizzo di spedizione,shipping address
industrial design,industrial design
industrial designer,industrial designer
Industry Foundation Classes,Industry Foundation Classes
InfoCenter,InfoCenter
Information Technology Infrastructure Library,Information Technology Infrastructure Library
informativa,statement
Informativa sulla privacy,Privacy Statement
Informativa sulla privacy di Autodesk,Autodesk Privacy Statement
Informativa sulla privacy per la versione di prova del prodotto,Trial Product Privacy Notice
informazioni controllate non classificate,controlled unclassified information
Informazioni correlate,Related Information
Informazioni dettagliate personali,My Insights
informazioni essenziali,valuable insights
Informazioni sul prodotto,Product Information
informazioni sulla concorrenza,Competitive Intelligence
Infrastructure Solutions Division,Infrastructure Solutions Division
InfraWorks 360,InfraWorks 360
InfraWorks 360 LT,InfraWorks 360 LT
ingegnere,engineer
ingegnere MEP,MEP engineer
ingegnere strutturale,structural engineer
ingegneria del valore,value engineering
ingegneria edile,building engineering
ingegneria meccanica,mechanical engineering
innovazione progettuale,design innovation
insider trading,insider trading
installazione client,deployment
installazione client del Language Pack,language pack deployment
installazione client di rete,network deployment
installazione guidata,installation wizard
installazione invisibile all'utente,silent installation
installazione pulita,clean install
Instructables,Instructables
integratore di sistemi,systems integrator
integrazione GIS,GIS integration
integrità,integrity
integrità tensionale,tensegrity
intensità dell'utilizzo energetico,energy use intensity
interfaccia utente materiali coerenti,consistent materials user interface
International Organization for Standardization,International Organization for Standardization
Internet,Internet
Internet Assigned Numbers Authority,Internet Assigned Numbers Authority
Internet of Things,Internet of things
interoperabilità,interoperability
intestazione,header
introduzione di nuovi prodotti,New Product Introduction
Inventor,Inventor
Inventor CAM,Inventor CAM
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
IPD,IPD
iscriversi,sign up
Iscriviti subito,Register now
istituto didattico,educational institution
istruzioni dettagliate,step-by-step instruction
ISV,ISV
IVAR,IVAR
JIT,JIT
Job Processor di Vault,Vault Job Processor
Kit di benvenuto,Welcome Kit
Knowledge Base,Knowledge Base
Knowledge Network,Knowledge Network
Knowledge Package sul BIM,BIM Knowledge Package
La guida professionale per il Building Information Modeling (BIM),The professional guide to Building Information Modelling (BIM)
La nostra storia,Our Story
larghezza di banda della rete,network bandwidth
Lavora con noi,Careers
lavorazione ad alta velocità,high speed machining
layout di fabbrica,factory layout
LCA,LCA
LEED,LEED
levigatrice,honing machine
libreria dei materiali,Material Library
libreria di stili,style library
License File Parser,License File Parser
License Finder,License Finder
License Manager,license manager
License Parser,License Parser
licenza a termine,term license
licenza Autodesk Creative Commons,Autodesk Creative Commons license
licenza commerciale,commercial license
licenza del software Autodesk,Autodesk software license
licenza di rete,network license
licenza non aggiornata,non-current license
licenza per più postazioni,multi-seat license
licenza per postazione singola,single-seat license
licenza per uso domestico,Home Use license
licenza primaria,primary license
licenza singola per più postazioni,multi-seat stand-alone license
licenza utente singolo,single-user license
licenze cloud,cloud licensing
Licenze di rete,Network Licensing
licenze scalabili,scalable licensing
Lightweight Directory Access Protocol,Lightweight Directory Access Protocol
Limite di attivazioni raggiunto,Activation Limit Reached
linea caratteristica,feature line
linea di prodotti,product line
linearità,linearity
Linee guida per il branding di canale Autodesk,Autodesk Channel Branding Guidelines
lingue disponibili,Available languages
listini prezzi MJA,MJA price lists
live chat di Autodesk,Autodesk Live Chat
Live Map,Live Map
livello,tier
livello di contratto,contract level
livello di dettaglio,level of detail
livello di sicurezza,severity level
livello di zoom,zoom level
logo Autodesk Certified,Autodesk Certified logo
LPI,LPI
LSA,LSA
LTU,LTU
luminosità,brightness
luogo di lavoro,workplace
M&E,M&E
MAC,MAC
Mac App Store,Mac App Store
macchina virtuale,virtual machine
macchinari industriali,industrial machinery
Magic Trackpad,Magic Trackpad
Major Account,major account
manifesto ad avvolgimento automatico,pull-up banner
Mantieni l'accesso,Keep Me Signed In
Manufacturing Solutions Division,Manufacturing Solutions Division
mappa del sito,site map
mappatura dello spostamento,displacement mapping
mappatura texture,texture mapping
marchio registrato,registered trademark
Market Development Fund,market development fund
Marketing,marketing
Marketing Development Fund,Marketing Development Fund
mascheratura,masking region
Master Boot Record,Master Boot Record
MatchMover,MatchMover
Materiale didattico ufficiale Autodesk,Autodesk Official Training Courseware
materiali didattici,Learning Materials
Maya,Maya
Maya LT,Maya LT
MBR,MBR
McAfee ePolicy Orchestrator,McAfee ePolicy Orchestrator
MDF,MDF
Media & Entertainment,Media & Entertainment
Media & Entertainment Collection,Media & Entertainment Collection
Media Access Control,Media Access Control
membro del corpo docente,faculty member
Membro del team,Team Member
memoria ad accesso casuale,random access memory
memorizzazione nel cloud,cloud storage
mesh,mesh
Meshmixer,Meshmixer
Messaggio chiave,Key Message
messaggio e-mail di conferma dell'ordine,order confirmation email message
Metodi di distribuzione alternativi,Alternative Distribution Methods
metodo di download,download method
metodo Scarica dal browser,Browser Download method
metodo Scarica ora,Download Now method
Metodologia del valore commerciale di Autodesk,Autodesk Business Value Methodology
metodologia di analisi della modalità e degli effetti degli errori,failure mode and effects analysis
MFG,MFG
Microsoft Knowledge Base,Microsoft Knowledge Base
miglioramento dei dati,data enrichment
miglioramento del prodotto,product enhancement
miglioramento progressivo dei prodotti,incremental product enhancement
Migration Assistance,Migration Assistant
MIR,MIR
Misurazione dell'utilizzo,Metering Usage
modalità bozza,draft mode
modalità di prova,trial mode
modalità invisibile all'utente,silent mode
modalità provvisoria,safe mode
Model Review,Model Review
modellazione delle minacce,threat modeling
modellazione di solidi cloud,cloud solid modeling
modellazione digitale,digital modeling
modello a settori,sector model
modello basato su informazioni di prodotto,Product Information Model
modello di informazione sui media,media information model
modello di informazioni edilizie,building information model
modello e annotazione dei processi aziendali,business process model and notation
modello server delle licenze,license server model
modello server delle licenze ridondante,redundant license server model
moderatore del progetto,Project Moderator
Modifica indirizzo o nome società,Company Address or Name Change
Modifiche alle licenze permanenti,Perpetual Licensing Changes
modulo aggiuntivo,add-in
modulo di elasticità di taglio,shear modulus
Modulo di iscrizione sito ATC e Business plan,ATC Site Enrolment and Business Plan Form
Modulo di richiesta di aiuto della pagina di accesso,Sign-in Help Contact Form
modulo software,software module
molestia,unlawful harassment
monitor,monitor
Monitoraggio sintetico di Fusion,Fusion synthetic monitoring
monocromatico,monochrome
Mountain Lion,Mountain Lion
mouse a tre pulsanti,three-button mouse
movimenti multi-touch,multi-touch gestures
MQL,MQL
MUD,MUD
Mudbox,Mudbox
MUI,MUI
Multi-Flex,Multi-Flex
multithreading,multithreading
multiutente,multi-user
My First Plug-In,My First Plug-In
NAS,NAS
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
Navigatore progetto,Project Navigator
Navisworks,Navisworks
Navisworks Exporters,Navisworks Exporters
Navisworks Freedom,Navisworks Freedom
Navisworks Manage,Navisworks Manage
Navisworks Simulate,Navisworks Simulate
Netfabb,Netfabb
Network Attached Storage,Network Attached Storage
Network License Manager,Network License Manager
Network License Reporting Service,Network License Reporting Service
NextGen Autodesk Desktop Application,NextGen Autodesk Desktop Application
NFR,NFR
NIC,NIC
NLM,NLM
noleggio,rental
non gestito,unhandled
Norme sugli affari governativi,Government Affairs Policy
North Star,North Star
Nota tecnica sulle prestazioni dei modelli,Model Performance Technical Note
Note di rilascio,Release Notes
Note legali,Legal Notice
Note legali e Marchi registrati,Legal Notices & Trademarks
Novità di settore,Industry News
Novità tecniche,Technical What's New
NPI,NPI
NPS,NPS
NPS (Net Promoter Score),Net Promoter Score
numerazione articoli,item numbering
numero del contratto di abbonamento,subscription contract number
numero di serie,serial number
numero riga,line number
"nuove versioni, software/miglioramenti più recenti","new releases, latest software/enhancements"
nuovo modello per gli istituti didattici,New Education Business Model
nuvola di punti,point cloud
OBJ,OBJ
Object Enabler,object enabler
occlusione ambientale,ambient occlusion
offerta limitata nel tempo,limited time offer
offerta Passaggio all'abbonamento,Move to Subscription offer
offerta speciale per il passaggio all'abbonamento,special offer to move to subscription
offerte di abbonamenti,subscription offering
Ohm,Ohm
One Team 360,One Team 360
One Team Conference,One Team Conference
OpenEXR,OpenEXR
Opzioni di acquisto,Purchase Options
Ora puoi pagare a consumo,Now you can pay as you go
Orari Estesi di Assistenza,Extended Support Hours
ordine gerarchico a catena,cascading sequence
Ore di Lavoro Locali,Local Business Hours
orientamento,orientation
origine contenuto,content source
OTC,OTC
Ottieni di più con una Suite,Get more in a suite
PaaS,PaaS
pacchetto indivisibile,hard bundle
pacchetto software,software package
pagamento a consumo,pay as you go
pagina di destinazione,landing page
panoramica del prodotto,product overview
Panoramica della linea di servizi,Service line overview
Panoramica interattiva,Interactive Overview
panoramica video,overview video
paragrafo di testo,copy block
paragrafo sui marchi,tradegraph
parametrico,parametric
parte cavernosa,cavernous part
partner accademico autorizzato,authorized academic partner
partner accademico autorizzato Autodesk,Autodesk Authorized Academic Partner
Partner Advantage Program Guide,Partner Advantage Program Guide
partner autorizzato,authorized partner
Partner Center,Partner Center
partner Consulting System Integrator,consulting system integrator partner
partner di canale,channel partner
partner diretto,direct partner
partner Gold Autodesk,Autodesk Gold partner
partner indiretto,indirect partner
Partner Locator,Partner Locator
partner Platinum Autodesk,Autodesk Platinum partner
partner Silver Autodesk,Autodesk Silver partner
partner strategico,strategic partner
passare dal piano di manutenzione all'abbonamento,switch from maintenance to subscription
Path to Volume,Path to Volume
PDF interattivo,interactive PDF
PDM,PDM
penna virtuale,virtual pen
percentuale di consumo,consumption rate
percentuale di rinnovo,renewal rate
percorso di adozione,adoption path
percorso di aggiornamento,upgrade path
perdita di carico,head loss
periodo di inattività,idle period
periodo di prova,trial period
periodo esteso,extended period
personalizzazione di massa,mass customization
petrolio e gas,oil & gas
Phoenix,Phoenix
pianificazione delle infrastrutture,infrastructure planning
pianificazione urbanistica,urban planning
piano di licenza a noleggio del software,software rental license plan
piano di manutenzione,maintenance plan
piano di noleggio,rental plan
piano di noleggio attivo,active rental plan
piano di realizzazione aziendale BIM,BIM Enterprise Execution Plan
piano di ritaglio,clip plane
piano di taglio,cut plane
Piano preferito,Preferred Plan
Piano preferito Plus,Preferred Plus Plan
Piano professionale,Professional Plan
Piattaforma cloud generativa,Generative Cloud Platform
piattaforma di marketing dei partner Autodesk,Autodesk Partner Marketing Platform
pipeline,pipeline
Piracy Prevention,Piracy Prevention
piratato,pirated
Platform Technology Division,Platform Technology Division
PLM,PLM
plug-in,plug-in
pluriennale,multi-year
podcast,podcast
portabilità dei dati,data portability
Portafoglio studenti,Student Portfolio
post del forum,forum post
posta indesiderata,spam
postazione,seat
post-stampaggio,post-molding
potenziale cliente qualificato,marketing qualified lead
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerMill Additive,PowerMill Additive
PowerShape,PowerShape
pratiche ottimali,best practice
pre-costruzione,preconstruction
prenotare una chiamata,schedule a call
Preparati al BIM,Be BIM Ready
presidente e amministratore delegato,president and CEO
prestito delle licenze,license borrowing
Preventivo immediato,Quote Me Now
prezzi degli aggiornamenti,upgrade pricing
prezzo del passaggio,price to switch
prezzo ridotto,discounted price
prezzo scontato,discounted pricing
privacy,privacy
procedura di rimborso,return policy
Procedure e moduli,Policies & Forms
processo aziendale,business process
processo di aggiornamento che viene eseguito una sola volta,one-time upgrade process
processore grafico,graphics processor
processore multi-core,multi-core processor
Prodotti correlati,Related Products
prodotti e servizi dei partner,Partner Products and Services
prodotti idonei,eligible products
Prodotti personali,My Products
prodotto di consumo,consumer product
prodotto di punta,hero product
prodotto idoneo,eligible product
prodotto integrativo,companion product
prodotto per l'edilizia,building product
prodotto singolo,individual product
prodotto verticale,vertical product
Product Design & Manufacturing Collection,Product Design & Manufacturing Collection
Product Health Dashboard,Product Health Dashboard
produttore,maker
produttore di prodotti di consumo,consumer product manufacturer
produttore di soluzioni per l'edilizia,building products manufacturer
produttore di videogiochi indipendente,Indie game maker
Produttori e progettisti indipendenti,Makers & indie designers
produzione additiva,additive manufacturing
produzione di processo,process manufacturing
professionista certificato Autodesk,Autodesk Certified Professional
professionista del settore edilizio,construction professional
professionista della pianificazione urbana,planning professional
profilo cavo,hollow profile
profilo personale,My Profile
Progetta meglio,Better by Design
Progetta meglio e più velocemente,Accelerate Better Design
Progettare pianificando,Create with Vision
progettazione di componenti per autoveicoli,automotive component design
progettazione di edifici,building design
progettazione di imballaggi,packaging design
Progettazione e analisi integrata del drenaggio,Integrated Drainage Design & Analysis
progettazione ecosostenibile,eco design
progettazione generativa,generative design
progettazione guidata dai fogli di calcolo,spreadsheet-driven design
progettazione ingegneristica front-end (FEED),front-end engineering design
progettazione modulare,modular design
progettazione orientata alla produzione e all'assemblaggio,design for manufacturing and assembly
progettazione per l'assemblaggio,design for assembly
progettazione strutturale,structural engineering
progetti rinnovati,revamp projects
progettista,designer
progettista di personaggi,character designer
programma antivirus,virus scanner
programma Autodesk Certified Instructor,Autodesk Certified Instructor program
programma Autodesk Customer Engagement,Autodesk Customer Engagement Program
programma Autodesk Customer Satisfaction,Autodesk Customer Satisfaction Program
programma di analisi Autodesk,Autodesk Analytics
programma di incentivi per il canale,Channel Incentive program
"Programma di studi Autodesk BIM per la gestione dell'architettura, dell'ingegneria e delle costruzioni","Autodesk BIM for Architecture, Engineering and Construction Management Curriculum"
Programma di studi Autodesk Education,Autodesk Education Curriculum
Programma di studi Autodesk Inventor Education,Inventor Education Curriculum
Programma di studi BIM per la progettazione strutturale,BIM for Structural Engineering Curriculum
Programma di studi di ecosostenibilità e progettazione architettonica,Green Literacy and Architectural Design Curriculum
Programma di studi di ingegneria civile,Civil Engineering Curriculum
Programma di studi di progettazione concettuale,Conceptual Design Curriculum
Programma di studi di progettazione e tecnologia ambientali,Environmental Design and Technology Curriculum
Programma di studi di progettazione sostenibile,Sustainable Design Curriculum
Programma di studi di robotica,Robotics Curriculum
programma di supporto,support program
programma Membership Training Provider,Membership Training Provider program
Programma partecipazione attiva,Customer Involvement Program
Programma Partecipazione attiva Autodesk,Autodesk Customer Involvement Program
programma software,software program
programma TSR,Terminate and Stay Resident Program
programma Utente certificato Autodesk,Autodesk Certified User program
programmazione NC,NC programming
Programmi di studio,Curricula
Promozioni,Promotions
Promozioni e campagne,Promotions & Campaigns
Promozioni e offerte speciali,Promotions & Special Offers
proporzioni,aspect ratio
proposta di valore,value proposition
proprietà dell'elemento,element property
proprietà intellettuale,intellectual property
Proprietario del team,Team Owner
protezione da virus,virus protection
Protezione dalle minacce,Threat Protection
protezione dei dati,data protection
prototipo virtuale,virtual prototype
Provalo o abbonati,Try or Subscribe
provider,provider
provvedimento disciplinare,disciplinary action
PSP,PSP
PTV,PTV
Pubbliche relazioni,Public Relations
pubblicizzare,advertise
Publisher 360,Publisher 360
pulsante centrale del mouse,middle mouse button
pulsante di opzione,radio button
pulsante multiplo,split button
Punti a favore,Proof Points
punto di ancoraggio,anchor point
punto di ingresso/uscita,ingress/egress point
Q&A,Q&A
QAT,QAT
qualità dell'aria interna,indoor air quality
qualità di visualizzazione alta,High Visual Quality
quantificazione,quantification
RaaS,RaaS
raccolta di foto,photo collection
RAM,RAM
Rapporti con la comunità,Community Relations
rappresentazione del contorno,boundary representation
RasterDWG,RasterDWG
RCO,RCO
realtà estesa,extended reality
realtà mista,mixed reality
realtà virtuale,virtual reality
ReCap,ReCap
ReCap 360,ReCap 360
ReCap 360 Ultimate,ReCap 360 Ultimate
Recensioni dei clienti,Customer Reviews
reclamo,complaint
record delle decisioni architettoniche,architectural decision record
recupero del territorio,land recycling
Registra il tuo prodotto,Register Your Product
registro aziendale,business record
Regolazione prestazioni,Performance Tuner
Relazioni con gli investitori,Investor Relations
Relazioni con i media,Media Relations
render farm,render farm
renderer,renderer
rendering,rendering
Rendering in A360,Rendering in A360
rendering quasi fotorealistico,near-photorealistic rendering
rendimento del capitale investito,return on investment
report,report
report comparativo,benchmark report
report di utilizzo,usage report
report finanziario,financial report
report sui rinnovi,renewal report
report sulla copertura,coverage report
Requisiti di sistema,System requirements
requisiti indispensabili per la sicurezza,security non-negotiables
Requisiti software,software requirements
requisito di base,baseline recommendation
requisito di idoneità,eligibility requirement
Reseller Of Record,reseller of record
Resource Center,Resource Center
responsabile delle costruzioni,construction manager
responsabile delle licenze CLIC,CLIC license manager
responsabile delle ricerche strategiche,director of strategic research
responsabile dell'Ufficio Legale,chief legal officer
responsabilità,liability
rete di distribuzione dell'energia elettrica,utility grid
Revit,Revit
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
RFID,RFID
riattivazione,reactivation
ricaricare,reload
ricerca a pagamento,paid search
ricerca degli ordini,order lookup
Ricerca eventi,Events Lookup
Richiedi una dimostrazione del prodotto,Request Product Demo
richiesta di fondi,fund request
richiesta di informazioni,inquiry
richiesta di report relativo alle licenze,License Report Request
richiesta di supporto Web,web support case
richiesta ordine di modifica,request for change order
ricottura,annealing
Riempimento + impaccamento,Fill+Pack
Riempimento + impaccamento + raffreddamento,Fill+Pack+Cool
Riepilogo del prodotto,Product Summary
riferimento per i file di licenza,License File Reference
riga di comando,command prompt
rilassamento da sollecitazione,stress relaxation
Rilsan Invent Natural,Rilsan Invent Natural
rimozione pulita,clean removal
rinnovare,renew
rinnovo,renewal
rinnovo in ritardo,late renewal
rinnovo manuale,manual renewal
riparare,repair
riquadro,pane
riqualificazione,retrofit
riqualificazione energetica,energy retrofit
"riscaldamento, ventilazione e aria condizionata","heating, ventilation and air conditioning"
riservatezza,confidentiality
risolutore,solver
risolutore di vincoli variazionali,variational constraint solver
risoluzione bassa,low resolution
risoluzione dei problemi,troubleshooting
risoluzione dei problemi relativi all'installazione,installation troubleshooting
Risorse del prodotto,Product Resources
risposta,response
risultato finale,deliverable
ritiro software,software retirement
rivendita non autorizzata,Not for Resale
rivenditore,reseller
rivenditore Autodesk,Autodesk reseller
rivenditore autorizzato,authorized reseller
rivenditore autorizzato Autodesk,Autodesk authorized reseller
rivenditore Bronze Autodesk,Autodesk Bronze reseller
rivenditore DVAR,Direct Value Added Reseller
rivenditore Education,Education reseller
rivenditore IVAR,indirect value added reseller
rivenditore non convenzionato,non-contracted reseller
rivenditore VAR Autodesk,Autodesk Value Added Reseller
ROI,ROI
routine,routine
Sala stampa,Newsroom
Sales & Marketing Tools Finder,Sales & Marketing Tools Finder
Sales Development Fund,Sales Development Fund
Sales Enablement Programs & Technology,Sales Enablement Programs & Technology
SAM,SAM
SAN,SAN
sanzione,penalty
SBT,SBT
SC,SC
scala di misurazione,measurement scale
scalatura delle unità,unit scaling
scambio di lingue,language exchange
scenario di attivazione,activation scenario
scheda contestuale,contextual tab
scheda contestuale della barra multifunzione,ribbon contextual tab
scheda di interfaccia di rete,network interface card
scheda Ethernet,Ethernet adapter
scheda grafica,graphics adapter
scheda grafica secondaria,secondary graphics card
scheda madre,motherboard
schiuma strutturale,structural foam
schizzo concettuale,concept sketch
sconto Major Account,major account discount
scopi di lucro,for-profit purposes
scopo commerciale,business purpose
screencast,screencast
screenshot,screenshot
SDF,SDF
SDK,SDK
Search Engine Marketing,search engine marketing
Search Engine Optimization,search engine optimization
Secure Shell,secure shell
Secure Sockets Layer,Secure Sockets Layer
Security Assertion Markup Language,security assertion markup language
segnaletica,signage
Segui Autodesk,Follow Autodesk
self-mailer,self-mailer
Self-Service,Self-Service
SEM,SEM
SEO,SEO
separare,ungroup
SEPT,SEPT
server delle licenze di rete,network license server
server delle licenze distribuito,distributed license server
server delle licenze Linux,Linux license server
server delle licenze ridondante,redundant license server
server di riferimento orario Internet,Internet time server
server proxy,proxy server
Service Pack,Service Pack
servizi cloud,cloud services
servizi di definizione di standard e processi BIM,BIM Standards and Processes services
servizi di implementazione e integrazione dell'Engineer-To-Order,Engineer-to-Order Implementation and Integration Services
servizi di strategia BIM,BIM Strategy services
servizi di strategia Engineer-To-Order,Engineer-to-Order Strategy Services
Servizi e supporto Autodesk,Autodesk Services and Support
servizi per l'adozione dell'Engineer-To-Order e la gestione del cambiamento,Engineer-to-Order Adoption and Change Management Services
servizi professionali,Professional Services
servizio Autodesk Content Syndication,Autodesk Content Syndication Service
servizio di portabilità di VBA,VBA porting service
set di strumenti,toolset
settimana lavorativa,workweek
settore del petrolio e del gas,oil & gas industry
settore di avvio,boot sector
settore immobiliare,real estate
settori,Industries
sezione dei prodotti,product center
sfarfallio,flicker
sfera del controller,controller cap
SGI,SGI
shader indipendente dall'hardware,hardware-agnostic shader
Shader Model,Shader Model
Shotgun,Shotgun
Show Reel,show reel
silo di dati,data silo
simbolo assonometrico,isometric symbol
simbolo di quotatura e tolleranza geometrica (GD&T),geometric dimensioning and tolerancing symbol
simbolo GD&T,GD&T symbol
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
Simulation Compute Manager,Simulation Compute Manager
Simulation Job Manager,Simulation Job Manager
single datastep,single datastep
Single License Manager,Single License Manager
Single Sign-On,single sign-on
sistema di controllo distribuito,distributed control system
sistema di gestione ambientale (EMS),environmental management system
sistema di gestione dei database relazionali,relational database management system
sistema di gestione dell'interruzione del servizio,outage management system
sistema di informazioni geografiche (GIS),geographical information system
Sistema di valutazione online ATC,ATC Online Evaluation System
sistema EMC di livello 5,EMC Tier 5 system
sistema LEED (Leadership in Energy and Environmental Design) per la valutazione edilizia ecosostenibile,Leadership in Energy and Environmental Design Green Building Rating System
sistema sanitario,health care system
sistemi antincendio,fire protection
Sito per dispositivi mobili,Mobile Site
SKU,SKU
SLM,SLM
SMS,SMS
snap ad oggetto,object snap
Social Media,Social Media
società di servizi energetici,energy service company
Softlock License Manager,Softlock License Manager
software,software
Software as a Service,software as a service
Software Asset Management,software asset management
software Autodesk,Autodesk software
Software Coordinator,software coordinator
Software Development Kit,software development kit
software di imaging,imaging software
software di virtualizzazione,virtualization software
software gratuito per studenti,free student software
software in abbonamento,subscription software
software per uso domestico,Home Use software
SolidWorks,SolidWorks
soluzione,resolution
soluzione chiavi in mano,turnkey solution
soluzione verticale,vertical solution
soluzioni Autodesk per Digital Entertainment Creation,Autodesk Digital Entertainment Creation solution
soluzioni Autodesk per la gestione di progetto condivisa,Autodesk Collaborative Project Management Solutions
sostenibilità,Sustainability
sovrapporre,cascade
sovrapposizione modale,modal superposition
sovrascrittura,overwrite
sovrautilizzo dell'abbonamento,subscription overuse
spazio delle coordinate,coordinate space
spazio di lavoro comune,common workspace
specialista della visualizzazione,visualization specialist
specialista di supporto del prodotto,product support specialist
specializzazione Progettazione industriale e visualizzazione,Industrial Design and Visualization Specialization
specializzazioni dei partner Autodesk,Autodesk Partner Specializations
spedizione di supporti fisici,boxed shipment
spedizione fisica,physical shipment
spese di transazione,transaction fee
spessore della linea,lineweight
Sponsorizzazioni,Sponsorships
SQL Server Management Studio,SQL Server Management Studio
SQLite,SQLite
SRP,SRP
SSD,SSD
SSL,SSL
stampa 3D,3D printing
stampante 3D,3D printer
stand fieristico pieghevole,pop-up booth
stile di stampa,plot style
stile di testo,text style
Storage Area Network,Storage Area Network
storyboard,storyboarding
strategia di automazione della progettazione,design automation strategy
Strumenti che fanno la differenza,Tools That Make An Impact
Strumenti di amministrazione,Administrative Tools
strumenti di gestione dei dati Autodesk,Autodesk data management tools
strumenti di misurazione,measuring tool
strumento di autoaiuto,self help tool
strumento di diffusione di contenuti Web,web syndication tool
strumento di disinstallazione,uninstall tool
strumento di disinstallazione di Autodesk,Autodesk uninstall tool
Strumento di disinstallazione rapida,Quick Uninstall Tool
strumento di gestione delle licenze,license management tool
strumento di migrazione,migration tool
strumento di supporto alle decisioni,decision support tool
strumento di vendita,sales tool
Student Center,Student Center
Student Community,Student Community
Student Engineering & Design Community,Student Engineering & Design Community
studio di convergenza della mesh,mesh convergence study
studio di progettazione,design firm
studio sulla produttività,productivity study
subappaltatore,sub-contractor
Suggerimenti sulla versione di prova,Trial tips
Suite Autodesk,Autodesk suite
Suite di prodotti,product suite
supporti fisici,physical media
Supporto Autodesk on demand,Autodesk Per-Incident Support
Supporto clienti Autodesk,Autodesk Customer Support
Supporto del prodotto,Product Support
supporto di avvio,start-up support
Supporto e formazione,Support & learning
supporto fisico del software,boxed software
supporto one-to-one,one-to-one support
Supporto tecnico,tech support
supporto telefonico,phone support
Supporto Up & Ready,Up & Ready Support
Sustainability Workshop,Sustainability Workshop
sviluppatore,development partner
sviluppo del canale,channel development
sviluppo del prodotto,product development
Tabella comparativa delle versioni di,Release Comparison Matrix
tabella delle funzionalità,functionality matrix
tabella di compatibilità,compatibility matrix
tabella di idoneità,eligibility matrix
tabella di stili di stampa dipendenti dal colore,color-dependent plot style table
tabella stili di stampa con nome,named plot style table
tagline,tagline
tassa per rinnovo in ritardo,late processing fee
tasso di adesione,attach rate
tasso di utilizzo,usage rate
tasso di utilizzo variabile,variable usage rate
TCO,TCO
team delle vendite interno di Autodesk,Autodesk Inside Sales Team
team di certificazione,Certification Team
Technical Marketing Manager,Technical Marketing Manager
Technical Services Manager,Technical Services Manager
Tecnici commerciali,Technical Sales
temperatura ambiente,ambient temperature
tempi di commercializzazione,time to market
tempi di recupero dell'investimento,payback
tempi di risposta,response time
Termini e condizioni,terms and conditions
test di integrazione,integration test
test di valutazione Autodesk,Autodesk assessment test
test dinamico di sicurezza delle applicazioni,dynamic application security test
test drive,test drive
test statico di sicurezza delle applicazioni,static application security testing
testimonianza,testimonial
testo,copy deck
testo per attirare l'attenzione,kicker text
testo standard,boilerplate
thread del forum,forum thread
timeout di inattività della licenza,license inactivity timeout
TinkerBox,TinkerBox
Tinkerplay,Tinkerplay
tipo di linea,linetype
tipologia di utente,user persona
titolare della licenza,license holder
To-Do List,To-Do List
Token flex Autodesk,Autodesk flex token
token Token-Flex,Token-Flex token
tolleranza di errore della rete,network fault tolerance
toolkit,toolkit
toolkit di vendita,sales toolkit
toolkit per gli eventi,event toolkit
Torna alla pagina di ricerca ordini,Return to the Order Lookup Page
Tra le principali funzionalità:,Core features include
trabocco di acque nere,sanitary sewer overflow
trasferimento della proprietà delle licenze,Transfer Ownership of Licenses
trasferimento di licenza online,online license transfer
trasferire,roll over
trasferire gli abbonamenti,switching subscriptions
trasferire l'abbonamento,switch your subscription
trasparenza,transparency
tratteggio sfumato,gradient hatch
trend del settore,Industry Trends
trend di settore,Business Trends
Trova un ATC,ATC Locator
Trucchi e suggerimenti,Tips and Tricks
Trust Center,Trust Center
